,aa_000,ag_001,ag_002,ag_003,ag_004,ag_005,ah_000,ai_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,ay_001,ay_002,ay_003,ay_004,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_005,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bt_000,bu_000,bv_000,bx_000,by_000,cc_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_007,cn_008,cn_009,cq_000,cs_001,cs_002,cs_003,cs_004,cs_005,cx_000,dd_000,df_000,dn_000,dq_000,eb_000,ec_00,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007
1257,1.0,0.0,0.17910447761194032,1.0,1.0,1.0,1.0,0.03731343283582089,1.0,1.0,1.0,1.0,1.0,1.0,0.9714285714285714,0.0,0.0,0.0,0.0,0.8734939759036146,0.9999999999999999,0.0,1.0,0.9375,0.2846715328467153,0.017751479289940836,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00684931506849315,0.0,1.0,0.48299319727891155,0.8486842105263157,0.5034013605442176,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5673758865248227,1.0,0.0,1.0,0.9999999999999999,1.0,1.0,0.1020408163265306,0.02857142857142858,0.0,1.0,0.9999999999999999,1.0,1.0,0.6363636363636365,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9939759036144579,0.9090909090909092,0.7613636363636365,0.9886363636363636,1.0,0.4251497005988024,0.06578947368421051
1298,0.9273743016759777,0.8320610687022901,1.0,1.0,1.0,0.7823529411764706,0.7857142857142858,0.0,1.0,1.0,0.7704918032786885,0.9234972677595629,0.4464285714285714,0.4534883720930233,0.0,0.0,0.0,0.0,0.0,0.29518072289156627,0.9999999999999999,0.0,0.19148936170212766,0.1736111111111111,0.072992700729927,0.9053254437869822,0.6666666666666667,0.8285714285714285,1.0,0.9540229885057472,0.8971428571428572,0.6724137931034483,0.40828402366863903,0.6506849315068493,1.0,0.7833333333333334,1.0,1.0,0.36734693877551017,0.0,0.7857142857142858,0.6914285714285715,0.3195266272189349,0.5153374233128835,0.9273743016759777,0.7833333333333334,0.7833333333333334,0.8314606741573034,0.9441340782122906,0.8764044943820224,0.8722222222222222,0.0,0.49112426035502954,0.014184397163120574,0.7290322580645161,1.0,1.0,0.8356164383561643,0.5063291139240507,0.5,1.0,1.0,0.19083969465648853,0.7833333333333334,0.6666666666666666,0.6513157894736842,0.42857142857142855,0.16883116883116883,0.9775280898876404,1.0,0.9112426035502958,0.0,0.7602339181286549,0.14925373134328357,0.09493670886075949,0.6312849162011174,0.46987951807228917,0.5602409638554217,0.7954545454545455,0.6761363636363638,0.6818181818181819,1.0,1.0,0.4078947368421052
1378,1.0,0.0,0.0,0.02112676056338028,0.5165562913907285,1.0,1.0,0.022388059701492536,0.028368794326241148,0.03546099290780143,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7763975155279502,0.0,0.3900709219858156,0.5972222222222222,0.291970802919708,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04794520547945205,0.0,1.0,0.25850340136054417,0.36184210526315785,0.13605442176870747,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9467455621301775,0.0,0.0,0.0,0.0,0.26712328767123283,1.0,1.0,0.2312925170068027,0.08571428571428572,0.0,1.0,0.9999999999999999,0.888157894736842,0.75,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.9277108433734941,1.0,1.0,1.0,1.0,1.0,1.0,0.3421052631578947
1380,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03731343283582089,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,0.048611111111111105,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8560606060606061,1.0,0.9999999999999999,1.0,1.0,0.22448979591836732,0.0642857142857143,0.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09210526315789472
1398,0.5418994413407822,0.0,0.0,0.0,0.006622516556291397,0.06470588235294117,1.0,0.11194029850746268,0.3900709219858156,0.375886524822695,1.0,1.0,0.7857142857142857,0.9534883720930233,0.0,0.0,0.0,0.0,0.0,0.00602409638554216,0.12422360248447203,0.0,0.007092198581560294,0.0069444444444444475,0.007299270072992692,0.0650887573964497,0.08620689655172414,0.017142857142857182,0.017543859649122806,0.017241379310344807,0.017142857142857182,0.011494252873563204,0.011834319526627224,0.0273972602739726,0.014184397163120574,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3905325443786982,1.0,0.5418994413407822,1.0,1.0,1.0,0.02234636871508383,1.0,0.6722222222222223,1.0,1.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.01265822784810125,0.03977272727272729,0.054421768707482984,0.01428571428571429,0.007633587786259541,1.0,0.012345679012345678,0.05263157894736842,0.09523809523809523,0.038961038961038946,0.02808988764044945,0.006329113924050639,0.041420118343195256,0.0,0.8830409356725146,0.0,0.0,0.02234636871508383,0.12650602409638556,0.02409638554216867,0.034090909090909116,0.02840909090909094,0.02840909090909094,0.01744186046511631,0.0119760479041916,0.006578947368421045
1457,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.19402985074626866,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9644970414201184,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1493,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2462686567164179,1.0,1.0,1.0,1.0,1.0,1.0,0.7214285714285714,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.5581395348837209,1.0,1.0,1.0,0.5207100591715976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,0.11564625850340135,0.6842105263157895,0.4013605442176871,0.0069444444444444475,1.0,1.0,0.7869822485207101,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5390070921985816,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,0.4691358024691358,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5746268656716418,1.0,1.0,1.0,0.6144578313253012,0.8806818181818182,1.0,1.0,1.0,1.0,1.0
1500,1.0,0.0,0.0,0.0,0.02649006622516556,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.6976744186046512,1.0,1.0,1.0,1.0,0.043478260869565216,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0684931506849315,0.0,1.0,1.0,0.375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.00684931506849315,0.17721518987341772,1.0,1.0,0.4642857142857143,0.45038167938931295,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,0.1962025316455696,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8081395348837209,0.37125748502994016,0.09210526315789472
1517,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24489795918367346,0.256578947368421,0.0748299319727891,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.025316455696202528,0.30177514792899407,0.0,1.0,0.0,0.09493670886075949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1535,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.022388059701492536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5240963855421688,0.9999999999999999,0.0,0.15602836879432624,0.4444444444444444,0.22627737226277372,1.0,1.0,0.5485714285714286,0.7719298245614035,1.0,1.0,0.9712643678160919,0.650887573964497,0.9383561643835615,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8698224852071006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12056737588652483,0.9096774193548387,1.0,1.0,0.8972602739726027,0.5253164556962024,0.6136363636363638,1.0,1.0,1.0,1.0,0.30246913580246915,1.0,0.44047619047619047,0.2987012987012987,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6759776536312849,1.0,0.463855421686747,0.6818181818181819,0.7670454545454546,0.7840909090909092,0.9651162790697675,1.0,1.0
1824,1.0,0.0,0.0,0.007042253521126751,0.33774834437086093,1.0,1.0,0.11940298507462686,0.028368794326241148,0.04255319148936171,1.0,1.0,1.0,1.0,0.1,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.0,0.4042553191489362,0.6388888888888888,0.3138686131386861,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.09929078014184398,1.0,0.4421768707482993,0.506578947368421,0.29931972789115646,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.20567375886524825,1.0,0.0,0.0,0.07534246575342465,1.0,1.0,0.6394557823129252,0.2642857142857143,0.015267175572519083,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,0.43670886075949367,1.0,0.0,1.0,0.291044776119403,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1941,1.0,0.0,0.0,0.0,0.3112582781456954,1.0,1.0,0.05970149253731343,0.028368794326241148,0.03546099290780143,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.16030534351145037,0.13855421686746988,0.062111801242236,0.0,0.5319148936170213,0.9652777777777778,0.4233576642335767,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.595890410958904,0.007092198581560294,1.0,0.3605442176870748,0.38815789473684204,0.3129251700680272,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.07534246575342465,1.0,1.0,0.9183673469387754,0.42857142857142855,0.007633587786259541,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,0.24683544303797467,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2039,1.0,0.0,0.0,0.007042253521126751,0.3841059602649007,1.0,1.0,0.0,0.03546099290780143,0.03546099290780143,1.0,1.0,0.9345238095238095,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9627329192546583,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.12056737588652483,1.0,0.5714285714285714,0.4144736842105263,0.13605442176870747,1.0,1.0,1.0,1.0,0.7484662576687118,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9881656804733727,1.0,0.6387096774193548,0.0,0.0,0.1232876712328767,1.0,1.0,0.3605442176870748,0.2,0.007633587786259541,1.0,0.9999999999999999,0.6973684210526315,0.7202380952380952,0.7077922077922079,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5642458100558659,0.9518072289156627,1.0,1.0,1.0,1.0,1.0,1.0,0.881578947368421
2057,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8432835820895522,1.0,1.0,1.0,1.0,1.0,1.0,0.3214285714285714,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.007751937984496124,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,0.040816326530612235,0.0394736842105263,0.11564625850340135,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.624113475177305,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,0.14285714285714285,0.05714285714285715,0.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,0.01265822784810125,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15789473684210525
2092,1.0,0.0,0.0,0.0,0.13245033112582782,1.0,1.0,0.029850746268656716,0.0,0.0,1.0,1.0,0.6666666666666666,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.031055900621118016,0.0,0.2695035460992908,0.21527777777777776,0.1240875912408759,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5342465753424657,0.014184397163120574,1.0,0.027210884353741485,0.08552631578947367,0.0476190476190476,1.0,1.0,1.0,0.6272189349112426,0.638036809815951,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9171597633136095,1.0,0.0,0.0,0.0,0.0136986301369863,0.7974683544303798,1.0,0.37414965986394555,0.15,0.007633587786259541,1.0,0.9999999999999999,0.7828947368421052,0.9404761904761905,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.8975903614457832,1.0,1.0,1.0,1.0,1.0,1.0,0.9407894736842105
2112,1.0,0.47328244274809156,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.7083333333333333,0.75,0.9714285714285714,0.0,0.0,0.0,0.0,0.5060240963855422,0.9999999999999999,0.0,0.12056737588652483,0.08333333333333333,0.0510948905109489,1.0,0.735632183908046,1.0,1.0,1.0,0.9314285714285715,0.6149425287356323,0.39644970414201186,0.45890410958904104,0.3049645390070922,1.0,1.0,1.0,0.19727891156462585,0.0,1.0,0.9314285714285715,0.46745562130177515,0.852760736196319,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8047337278106508,0.12056737588652483,0.7290322580645161,0.7954545454545454,1.0,0.9999999999999999,1.0,0.9090909090909092,0.027210884353741485,0.0,0.0,1.0,0.691358024691358,0.8552631578947368,0.6666666666666666,1.0,1.0,1.0,0.970414201183432,0.0,0.871345029239766,0.0,0.5506329113924051,0.9329608938547487,0.7710843373493976,0.5481927710843374,0.8806818181818182,0.6363636363636365,0.7329545454545455,1.0,1.0,1.0
2113,0.2793296089385475,0.0,0.0,0.0,0.01986754966887419,0.611764705882353,0.7307692307692308,1.0,0.007092198581560294,0.021276595744680854,0.48633879781420764,0.3005464480874317,0.875,1.0,0.0,0.0,1.0,1.0,0.015267175572519083,0.01204819277108432,0.0248447204968944,0.0,0.04255319148936171,0.06944444444444445,0.029197080291970795,0.9763313609467454,0.9482758620689655,0.18285714285714288,0.17543859649122806,0.27011494252873564,0.4742857142857143,1.0,1.0,0.0,0.0,0.5888888888888889,0.03401360544217685,0.06578947368421051,0.14285714285714285,0.0763888888888889,0.7307692307692308,1.0,0.5621301775147929,1.0,0.2793296089385475,0.5888888888888889,0.5888888888888889,0.6292134831460674,0.9832402234636872,0.651685393258427,0.5277777777777778,0.0,0.8284023668639053,0.0,0.5290322580645161,0.0,0.0,0.00684931506849315,0.25949367088607594,0.5284090909090909,0.06122448979591835,0.01428571428571429,0.0,0.5888888888888889,0.30864197530864196,0.9078947368421052,0.42857142857142855,1.0,0.24157303370786515,0.0,0.9171597633136095,0.0,1.0,0.0,0.35443037974683544,0.2905027932960894,0.7771084337349399,1.0,1.0,0.017045454545454586,0.017045454545454586,0.0,0.0,0.0
2190,1.0,0.0,0.291044776119403,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1506024096385542,0.9999999999999999,0.0,1.0,1.0,0.7737226277372263,1.0,1.0,1.0,1.0,1.0,0.9314285714285715,0.9712643678160919,0.7514792899408285,0.595890410958904,0.04964539007092199,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.18439716312056736,1.0,0.14393939393939395,0.4927536231884058,0.8630136986301369,0.9683544303797469,1.0,1.0,1.0,0.0916030534351145,1.0,0.9999999999999999,0.756578947368421,1.0,0.24675324675324678,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9096385542168676,1.0,0.9431818181818182,0.6477272727272727,0.5738636363636365,1.0,1.0,0.12499999999999999
2368,0.6759776536312849,0.05343511450381679,0.9477611940298508,1.0,1.0,0.7,0.7087912087912089,0.0,0.9361702127659575,0.8226950354609929,0.7759562841530054,0.8360655737704918,0.5,0.5465116279069768,0.0,0.0,0.0,0.0,0.0,0.5481927710843374,0.9999999999999999,0.13953488372093023,0.33333333333333337,0.47916666666666663,0.2992700729927007,1.0,0.7586206896551724,0.8514285714285714,0.8771929824561403,0.9425287356321839,0.7885714285714285,0.5287356321839081,0.3313609467455621,0.9999999999999999,0.14184397163120568,0.7388888888888889,0.020408163265306117,0.9342105263157895,1.0,0.0,0.7087912087912089,0.5885714285714285,0.2544378698224852,0.6687116564417178,0.6759776536312849,0.7388888888888889,0.7388888888888889,0.797752808988764,0.9162011173184358,0.8426966292134832,0.6166666666666667,0.0,1.0,0.10638297872340426,0.8967741935483872,0.14393939393939395,1.0,0.9999999999999999,1.0,0.34090909090909094,0.006802721088435354,0.0,0.0,0.7388888888888889,0.25925925925925924,1.0,1.0,1.0,0.550561797752809,1.0,0.834319526627219,0.0,0.5146198830409356,0.15671641791044777,0.18987341772151897,0.38547486033519557,1.0,0.3253012048192771,0.5284090909090909,0.4943181818181819,0.5511363636363636,0.9302325581395349,1.0,0.42105263157894735
2520,0.3184357541899442,0.09923664122137404,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.746987951807229,0.9999999999999999,0.007751937984496124,0.3829787234042553,0.3819444444444444,0.22627737226277372,1.0,1.0,1.0,0.4327485380116959,0.3045977011494253,0.24000000000000002,0.1781609195402299,0.10059171597633135,0.1095890410958904,0.11347517730496454,1.0,0.15646258503401358,0.3289473684210526,0.5306122448979591,0.22916666666666666,1.0,0.8914285714285715,0.2603550295857988,1.0,0.3184357541899442,1.0,1.0,1.0,0.7262569832402235,1.0,0.37777777777777777,1.0,1.0,0.08510638297872342,0.7548387096774194,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,0.1450381679389313,1.0,0.49382716049382713,1.0,1.0,1.0,0.5842696629213483,0.3987341772151899,1.0,0.0,1.0,0.0,0.10759493670886075,1.0,1.0,0.47590361445783136,0.3920454545454546,0.29545454545454547,0.29545454545454547,0.36627906976744184,0.29940119760479045,0.22368421052631576
2609,1.0,0.0,0.0,0.0,0.18543046357615894,1.0,1.0,0.3731343283582089,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.0,1.0,1.0,1.0,0.28994082840236685,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,0.5374149659863945,0.8421052631578947,0.5510204081632653,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02054794520547945,0.8101265822784809,1.0,1.0,0.9142857142857143,0.0916030534351145,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,0.6265822784810127,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9013157894736842
2624,1.0,0.03816793893129771,1.0,1.0,1.0,1.0,1.0,0.04477611940298507,1.0,1.0,1.0,1.0,1.0,1.0,0.3214285714285714,0.0,0.0,0.0,0.0,0.5421686746987951,0.9999999999999999,0.0,1.0,1.0,0.6496350364963503,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6745562130177515,0.958904109589041,1.0,1.0,1.0,1.0,0.30612244897959184,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7446808510638298,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,0.9714285714285714,0.16030534351145037,1.0,0.9999999999999999,0.9605263157894737,1.0,0.4285714285714286,1.0,1.0,0.863905325443787,0.0,1.0,0.0,0.2974683544303797,1.0,1.0,0.8253012048192772,0.8238636363636364,0.8522727272727273,0.9715909090909092,1.0,1.0,0.30263157894736836
2691,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.022388059701492536,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14906832298136646,0.0,1.0,1.0,0.708029197080292,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,0.6258503401360545,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8936170212765958,1.0,0.0,0.3840579710144928,0.9999999999999999,1.0,1.0,0.16326530612244897,0.03571428571428572,0.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.746268656716418,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2714,0.5865921787709498,0.0,0.0,0.007042253521126751,0.10596026490066227,0.2823529411764706,0.653846153846154,0.0,0.007092198581560294,0.007092198581560294,0.7103825136612022,0.7486338797814207,0.31547619047619047,0.3023255813953489,0.0,0.0,0.0,0.0,0.0,0.5421686746987951,0.4720496894409938,0.0,0.24822695035460993,0.861111111111111,0.4087591240875912,0.5798816568047337,0.6896551724137931,0.3657142857142857,0.3742690058479532,0.4252873563218391,0.48,0.5402298850574713,1.0,0.03424657534246575,0.0,0.6055555555555556,0.5918367346938775,0.7368421052631579,0.08163265306122447,0.11805555555555555,0.653846153846154,0.48,0.3668639053254438,0.25153374233128833,0.5865921787709498,0.6055555555555556,0.6055555555555556,0.6404494382022472,0.7094972067039107,0.6179775280898876,0.5722222222222222,0.0,0.514792899408284,0.014184397163120574,0.07741935483870967,0.0,0.0,0.0547945205479452,0.2911392405063291,0.6704545454545454,0.06802721088435373,0.02857142857142858,0.0,0.6055555555555556,0.4074074074074074,0.21052631578947367,0.31547619047619047,0.2207792207792208,0.7584269662921348,0.056962025316455694,0.3668639053254438,0.0,0.4093567251461988,0.0,0.20253164556962025,0.40782122905027934,0.49397590361445787,0.46987951807228917,0.5852272727272727,0.5909090909090909,0.5113636363636365,0.5058139534883721,0.532934131736527,0.26973684210526316
2833,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9069767441860466,0.9714285714285714,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.17829457364341086,0.8439716312056738,1.0,0.36496350364963503,1.0,1.0,0.937142857142857,1.0,1.0,1.0,0.9367816091954022,0.5976331360946745,0.8630136986301369,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.3262411347517731,1.0,0.4696969696969697,0.8115942028985508,0.9383561643835615,0.8037974683544304,0.8465909090909092,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,0.5194805194805194,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.8975903614457832,1.0,1.0,1.0,1.0,1.0,0.34868421052631576
2855,1.0,0.0,0.0,0.014084507042253516,0.33112582781456956,1.0,1.0,0.30597014925373134,0.03546099290780143,0.04964539007092199,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.0,0.36879432624113473,0.5972222222222222,0.45255474452554745,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.4184397163120568,1.0,0.10884353741496597,0.24999999999999997,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1232876712328767,1.0,1.0,0.9795918367346939,0.5428571428571429,0.05343511450381679,1.0,0.9999999999999999,0.9473684210526315,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2881,1.0,0.5648854961832062,1.0,1.0,1.0,1.0,1.0,0.208955223880597,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.007751937984496124,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007194244604316544,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,0.7857142857142858,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2897,1.0,1.0,1.0,1.0,1.0,1.0,0.9175824175824177,0.0,1.0,1.0,1.0,1.0,0.9761904761904762,0.7848837209302326,0.12142857142857143,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.0,0.6737588652482269,0.8680555555555556,0.4087591240875912,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6232876712328766,0.007092198581560294,1.0,1.0,1.0,0.6190476190476191,0.09722222222222222,0.9175824175824177,0.8285714285714285,0.7041420118343196,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,0.0476190476190476,0.0,0.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,0.9461538461538462,0.7953216374269005,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2967,1.0,0.0,0.0,0.0,0.2119205298013245,1.0,1.0,1.0,0.014184397163120574,0.014184397163120574,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.007633587786259541,1.0,0.8855421686746988,0.062111801242236,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00684931506849315,0.0,1.0,0.8639455782312924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0958904109589041,1.0,1.0,0.91156462585034,0.45,0.007633587786259541,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
